設置點,Hour,populartimes_count
佳朋名產總匯,2,0
佳朋名產總匯,3,0
佳朋名產總匯,4,0
佳朋名產總匯,5,0
佳朋名產總匯,6,0
佳朋名產總匯,7,0
佳朋名產總匯,8,21
佳朋名產總匯,9,31
佳朋名產總匯,10,47
佳朋名產總匯,11,56
佳朋名產總匯,12,58
佳朋名產總匯,13,50
佳朋名產總匯,14,50
佳朋名產總匯,15,51
佳朋名產總匯,16,58
佳朋名產總匯,17,63
佳朋名產總匯,18,65
佳朋名產總匯,19,65
佳朋名產總匯,20,54
佳朋名產總匯,21,37
佳朋名產總匯,22,0
佳朋名產總匯,23,0
信興海產行滿500元送餅乾一包,0,0
信興海產行滿500元送餅乾一包,1,0
信興海產行滿500元送餅乾一包,2,0
信興海產行滿500元送餅乾一包,3,0
信興海產行滿500元送餅乾一包,4,0
信興海產行滿500元送餅乾一包,5,0
信興海產行滿500元送餅乾一包,6,0
信興海產行滿500元送餅乾一包,7,0
信興海產行滿500元送餅乾一包,8,31
信興海產行滿500元送餅乾一包,9,42
信興海產行滿500元送餅乾一包,10,48
信興海產行滿500元送餅乾一包,11,52
信興海產行滿500元送餅乾一包,12,56
信興海產行滿500元送餅乾一包,13,57
信興海產行滿500元送餅乾一包,14,57
信興海產行滿500元送餅乾一包,15,51
信興海產行滿500元送餅乾一包,16,48
信興海產行滿500元送餅乾一包,17,57
信興海產行滿500元送餅乾一包,18,60
信興海產行滿500元送餅乾一包,19,55
信興海產行滿500元送餅乾一包,20,37
信興海產行滿500元送餅乾一包,21,18
信興海產行滿500元送餅乾一包,22,0
信興海產行滿500元送餅乾一包,23,0
六六八餐廳,0,0
六六八餐廳,1,0
六六八餐廳,2,0
六六八餐廳,3,0
六六八餐廳,4,0
六六八餐廳,5,0
六六八餐廳,6,0
六六八餐廳,7,0
六六八餐廳,8,0
六六八餐廳,9,0
六六八餐廳,10,0
六六八餐廳,11,19
六六八餐廳,12,22
六六八餐廳,13,23
六六八餐廳,14,0
六六八餐廳,15,0
六六八餐廳,16,0
六六八餐廳,17,45
六六八餐廳,18,53
六六八餐廳,19,46
六六八餐廳,20,30
六六八餐廳,21,0
六六八餐廳,22,0
六六八餐廳,23,0
北寮奎壁山,0,0
北寮奎壁山,1,0
北寮奎壁山,2,0
北寮奎壁山,3,0
北寮奎壁山,4,0
北寮奎壁山,5,0
北寮奎壁山,6,0
北寮奎壁山,7,0
北寮奎壁山,8,9
北寮奎壁山,9,20
北寮奎壁山,10,37
北寮奎壁山,11,58
北寮奎壁山,12,72
北寮奎壁山,13,79
北寮奎壁山,14,76
北寮奎壁山,15,70
北寮奎壁山,16,61
北寮奎壁山,17,49
北寮奎壁山,18,0
北寮奎壁山,19,0
北寮奎壁山,20,0
北寮奎壁山,21,0
北寮奎壁山,22,0
北寮奎壁山,23,0
原豆工坊咖啡專賣店,0,0
原豆工坊咖啡專賣店,1,0
原豆工坊咖啡專賣店,2,0
原豆工坊咖啡專賣店,3,0
原豆工坊咖啡專賣店,4,0
原豆工坊咖啡專賣店,5,0
原豆工坊咖啡專賣店,6,0
原豆工坊咖啡專賣店,7,0
原豆工坊咖啡專賣店,8,0
原豆工坊咖啡專賣店,9,0
原豆工坊咖啡專賣店,10,56
原豆工坊咖啡專賣店,11,52
原豆工坊咖啡專賣店,12,44
原豆工坊咖啡專賣店,13,48
原豆工坊咖啡專賣店,14,40
原豆工坊咖啡專賣店,15,40
原豆工坊咖啡專賣店,16,20
原豆工坊咖啡專賣店,17,20
原豆工坊咖啡專賣店,18,24
原豆工坊咖啡專賣店,19,40
原豆工坊咖啡專賣店,20,44
原豆工坊咖啡專賣店,21,36
原豆工坊咖啡專賣店,22,0
原豆工坊咖啡專賣店,23,0
台灣大餅早午餐,0,0
台灣大餅早午餐,1,0
台灣大餅早午餐,2,0
台灣大餅早午餐,3,0
台灣大餅早午餐,4,0
台灣大餅早午餐,5,36
台灣大餅早午餐,6,53
台灣大餅早午餐,7,86
台灣大餅早午餐,8,90
台灣大餅早午餐,9,90
台灣大餅早午餐,10,73
台灣大餅早午餐,11,73
台灣大餅早午餐,12,63
台灣大餅早午餐,13,46
台灣大餅早午餐,14,0
台灣大餅早午餐,15,0
台灣大餅早午餐,16,0
台灣大餅早午餐,17,0
台灣大餅早午餐,18,0
台灣大餅早午餐,19,0
台灣大餅早午餐,20,0
台灣大餅早午餐,21,0
台灣大餅早午餐,22,0
台灣大餅早午餐,23,0
吳記沙拉船&好記蔬食鹽水雞,0,0
吳記沙拉船&好記蔬食鹽水雞,1,0
吳記沙拉船&好記蔬食鹽水雞,2,0
吳記沙拉船&好記蔬食鹽水雞,3,0
吳記沙拉船&好記蔬食鹽水雞,4,0
吳記沙拉船&好記蔬食鹽水雞,5,0
吳記沙拉船&好記蔬食鹽水雞,6,0
吳記沙拉船&好記蔬食鹽水雞,7,0
吳記沙拉船&好記蔬食鹽水雞,8,0
吳記沙拉船&好記蔬食鹽水雞,9,0
吳記沙拉船&好記蔬食鹽水雞,10,0
吳記沙拉船&好記蔬食鹽水雞,11,34
吳記沙拉船&好記蔬食鹽水雞,12,52
吳記沙拉船&好記蔬食鹽水雞,13,43
吳記沙拉船&好記蔬食鹽水雞,14,43
吳記沙拉船&好記蔬食鹽水雞,15,34
吳記沙拉船&好記蔬食鹽水雞,16,47
吳記沙拉船&好記蔬食鹽水雞,17,56
吳記沙拉船&好記蔬食鹽水雞,18,56
吳記沙拉船&好記蔬食鹽水雞,19,47
吳記沙拉船&好記蔬食鹽水雞,20,43
吳記沙拉船&好記蔬食鹽水雞,21,43
吳記沙拉船&好記蔬食鹽水雞,22,0
吳記沙拉船&好記蔬食鹽水雞,23,0
吹蚵仔的海鮮小吃,0,0
吹蚵仔的海鮮小吃,1,0
吹蚵仔的海鮮小吃,2,0
吹蚵仔的海鮮小吃,3,0
吹蚵仔的海鮮小吃,4,0
吹蚵仔的海鮮小吃,5,0
吹蚵仔的海鮮小吃,6,0
吹蚵仔的海鮮小吃,7,0
吹蚵仔的海鮮小吃,8,0
吹蚵仔的海鮮小吃,9,0
吹蚵仔的海鮮小吃,10,0
吹蚵仔的海鮮小吃,11,57
吹蚵仔的海鮮小吃,12,63
吹蚵仔的海鮮小吃,13,63
吹蚵仔的海鮮小吃,14,51
吹蚵仔的海鮮小吃,15,48
吹蚵仔的海鮮小吃,16,54
吹蚵仔的海鮮小吃,17,63
吹蚵仔的海鮮小吃,18,72
吹蚵仔的海鮮小吃,19,69
吹蚵仔的海鮮小吃,20,42
吹蚵仔的海鮮小吃,21,0
吹蚵仔的海鮮小吃,22,0
吹蚵仔的海鮮小吃,23,0
味真香新港鴨肉羹臭豆腐,0,96
味真香新港鴨肉羹臭豆腐,1,81
味真香新港鴨肉羹臭豆腐,2,0
味真香新港鴨肉羹臭豆腐,3,0
味真香新港鴨肉羹臭豆腐,4,0
味真香新港鴨肉羹臭豆腐,5,0
味真香新港鴨肉羹臭豆腐,6,0
味真香新港鴨肉羹臭豆腐,7,0
味真香新港鴨肉羹臭豆腐,8,0
味真香新港鴨肉羹臭豆腐,9,0
味真香新港鴨肉羹臭豆腐,10,0
味真香新港鴨肉羹臭豆腐,11,0
味真香新港鴨肉羹臭豆腐,12,0
味真香新港鴨肉羹臭豆腐,13,0
味真香新港鴨肉羹臭豆腐,14,0
味真香新港鴨肉羹臭豆腐,15,30
味真香新港鴨肉羹臭豆腐,16,30
味真香新港鴨肉羹臭豆腐,17,30
味真香新港鴨肉羹臭豆腐,18,27
味真香新港鴨肉羹臭豆腐,19,24
味真香新港鴨肉羹臭豆腐,20,39
味真香新港鴨肉羹臭豆腐,21,45
味真香新港鴨肉羹臭豆腐,22,60
味真香新港鴨肉羹臭豆腐,23,69
四季肉圓專賣店,0,0
四季肉圓專賣店,1,0
四季肉圓專賣店,2,0
四季肉圓專賣店,3,0
四季肉圓專賣店,4,0
四季肉圓專賣店,5,0
四季肉圓專賣店,6,0
四季肉圓專賣店,7,0
四季肉圓專賣店,8,0
四季肉圓專賣店,9,0
四季肉圓專賣店,10,26
四季肉圓專賣店,11,33
四季肉圓專賣店,12,40
四季肉圓專賣店,13,40
四季肉圓專賣店,14,63
四季肉圓專賣店,15,53
四季肉圓專賣店,16,50
四季肉圓專賣店,17,36
四季肉圓專賣店,18,33
四季肉圓專賣店,19,26
四季肉圓專賣店,20,0
四季肉圓專賣店,21,0
四季肉圓專賣店,22,0
四季肉圓專賣店,23,0
四面佛 泰善堂,0,0
四面佛 泰善堂,1,0
四面佛 泰善堂,2,0
四面佛 泰善堂,3,0
四面佛 泰善堂,4,0
四面佛 泰善堂,5,0
四面佛 泰善堂,6,0
四面佛 泰善堂,7,0
四面佛 泰善堂,8,100
四面佛 泰善堂,9,64
四面佛 泰善堂,10,35
四面佛 泰善堂,11,21
四面佛 泰善堂,12,28
四面佛 泰善堂,13,21
四面佛 泰善堂,14,42
四面佛 泰善堂,15,28
四面佛 泰善堂,16,35
四面佛 泰善堂,17,50
四面佛 泰善堂,18,64
四面佛 泰善堂,19,85
四面佛 泰善堂,20,64
四面佛 泰善堂,21,50
四面佛 泰善堂,22,0
四面佛 泰善堂,23,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),0,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),1,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),2,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),3,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),4,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),5,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),6,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),7,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),8,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),9,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),10,15
回鄉餐館-(義大利麵 濃湯 炒飯 便當),11,13
回鄉餐館-(義大利麵 濃湯 炒飯 便當),12,18
回鄉餐館-(義大利麵 濃湯 炒飯 便當),13,22
回鄉餐館-(義大利麵 濃湯 炒飯 便當),14,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),15,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),16,59
回鄉餐館-(義大利麵 濃湯 炒飯 便當),17,84
回鄉餐館-(義大利麵 濃湯 炒飯 便當),18,100
回鄉餐館-(義大利麵 濃湯 炒飯 便當),19,70
回鄉餐館-(義大利麵 濃湯 炒飯 便當),20,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),21,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),22,0
回鄉餐館-(義大利麵 濃湯 炒飯 便當),23,0
多那之澎湖店,0,0
多那之澎湖店,1,0
多那之澎湖店,2,0
多那之澎湖店,3,0
多那之澎湖店,4,0
多那之澎湖店,5,0
多那之澎湖店,6,0
多那之澎湖店,7,20
多那之澎湖店,8,37
多那之澎湖店,9,41
多那之澎湖店,10,44
多那之澎湖店,11,48
多那之澎湖店,12,56
多那之澎湖店,13,69
多那之澎湖店,14,69
多那之澎湖店,15,70
多那之澎湖店,16,68
多那之澎湖店,17,74
多那之澎湖店,18,84
多那之澎湖店,19,98
多那之澎湖店,20,95
多那之澎湖店,21,75
多那之澎湖店,22,47
多那之澎湖店,23,26
天人菊名產店,0,0
天人菊名產店,1,0
天人菊名產店,2,0
天人菊名產店,3,0
天人菊名產店,4,0
天人菊名產店,5,0
天人菊名產店,6,0
天人菊名產店,7,0
天人菊名產店,8,0
天人菊名產店,9,0
天人菊名產店,10,26
天人菊名產店,11,36
天人菊名產店,12,42
天人菊名產店,13,42
天人菊名產店,14,47
天人菊名產店,15,31
天人菊名產店,16,42
天人菊名產店,17,36
天人菊名產店,18,52
天人菊名產店,19,36
天人菊名產店,20,42
天人菊名產店,21,31
天人菊名產店,22,0
天人菊名產店,23,0
天津蔥抓餅,0,0
天津蔥抓餅,1,0
天津蔥抓餅,2,0
天津蔥抓餅,3,0
天津蔥抓餅,4,0
天津蔥抓餅,5,0
天津蔥抓餅,6,0
天津蔥抓餅,7,0
天津蔥抓餅,8,10
天津蔥抓餅,9,17
天津蔥抓餅,10,30
天津蔥抓餅,11,40
天津蔥抓餅,12,48
天津蔥抓餅,13,50
天津蔥抓餅,14,49
天津蔥抓餅,15,53
天津蔥抓餅,16,60
天津蔥抓餅,17,67
天津蔥抓餅,18,66
天津蔥抓餅,19,59
天津蔥抓餅,20,44
天津蔥抓餅,21,30
天津蔥抓餅,22,0
天津蔥抓餅,23,0
好吃的黑糖糕就在水月堂食品行～,0,0
好吃的黑糖糕就在水月堂食品行～,1,0
好吃的黑糖糕就在水月堂食品行～,2,0
好吃的黑糖糕就在水月堂食品行～,3,0
好吃的黑糖糕就在水月堂食品行～,4,0
好吃的黑糖糕就在水月堂食品行～,5,0
好吃的黑糖糕就在水月堂食品行～,6,0
好吃的黑糖糕就在水月堂食品行～,7,18
好吃的黑糖糕就在水月堂食品行～,8,25
好吃的黑糖糕就在水月堂食品行～,9,12
好吃的黑糖糕就在水月堂食品行～,10,18
好吃的黑糖糕就在水月堂食品行～,11,25
好吃的黑糖糕就在水月堂食品行～,12,25
好吃的黑糖糕就在水月堂食品行～,13,18
好吃的黑糖糕就在水月堂食品行～,14,25
好吃的黑糖糕就在水月堂食品行～,15,25
好吃的黑糖糕就在水月堂食品行～,16,25
好吃的黑糖糕就在水月堂食品行～,17,37
好吃的黑糖糕就在水月堂食品行～,18,43
好吃的黑糖糕就在水月堂食品行～,19,50
好吃的黑糖糕就在水月堂食品行～,20,50
好吃的黑糖糕就在水月堂食品行～,21,0
好吃的黑糖糕就在水月堂食品行～,22,0
好吃的黑糖糕就在水月堂食品行～,23,0
媽宮食品工廠,0,0
媽宮食品工廠,1,0
媽宮食品工廠,2,0
媽宮食品工廠,3,0
媽宮食品工廠,4,0
媽宮食品工廠,5,0
媽宮食品工廠,6,0
媽宮食品工廠,7,0
媽宮食品工廠,8,34
媽宮食品工廠,9,41
媽宮食品工廠,10,39
媽宮食品工廠,11,33
媽宮食品工廠,12,30
媽宮食品工廠,13,37
媽宮食品工廠,14,51
媽宮食品工廠,15,70
媽宮食品工廠,16,74
媽宮食品工廠,17,0
媽宮食品工廠,18,0
媽宮食品工廠,19,0
媽宮食品工廠,20,0
媽宮食品工廠,21,0
媽宮食品工廠,22,0
媽宮食品工廠,23,0
家竹黑砂糖冷熱飲店,0,0
家竹黑砂糖冷熱飲店,1,0
家竹黑砂糖冷熱飲店,2,0
家竹黑砂糖冷熱飲店,3,0
家竹黑砂糖冷熱飲店,4,0
家竹黑砂糖冷熱飲店,5,0
家竹黑砂糖冷熱飲店,6,0
家竹黑砂糖冷熱飲店,7,0
家竹黑砂糖冷熱飲店,8,0
家竹黑砂糖冷熱飲店,9,0
家竹黑砂糖冷熱飲店,10,0
家竹黑砂糖冷熱飲店,11,0
家竹黑砂糖冷熱飲店,12,0
家竹黑砂糖冷熱飲店,13,32
家竹黑砂糖冷熱飲店,14,53
家竹黑砂糖冷熱飲店,15,65
家竹黑砂糖冷熱飲店,16,73
家竹黑砂糖冷熱飲店,17,67
家竹黑砂糖冷熱飲店,18,59
家竹黑砂糖冷熱飲店,19,54
家竹黑砂糖冷熱飲店,20,47
家竹黑砂糖冷熱飲店,21,39
家竹黑砂糖冷熱飲店,22,32
家竹黑砂糖冷熱飲店,23,0
富勝食品企業行,0,0
富勝食品企業行,1,0
富勝食品企業行,2,0
富勝食品企業行,3,0
富勝食品企業行,4,0
富勝食品企業行,5,0
富勝食品企業行,6,0
富勝食品企業行,7,0
富勝食品企業行,8,0
富勝食品企業行,9,46
富勝食品企業行,10,53
富勝食品企業行,11,69
富勝食品企業行,12,100
富勝食品企業行,13,61
富勝食品企業行,14,30
富勝食品企業行,15,23
富勝食品企業行,16,38
富勝食品企業行,17,53
富勝食品企業行,18,46
富勝食品企業行,19,38
富勝食品企業行,20,46
富勝食品企業行,21,0
富勝食品企業行,22,0
富勝食品企業行,23,0
小和食光輕食館,0,0
小和食光輕食館,1,0
小和食光輕食館,2,0
小和食光輕食館,3,0
小和食光輕食館,4,0
小和食光輕食館,5,0
小和食光輕食館,6,0
小和食光輕食館,7,0
小和食光輕食館,8,0
小和食光輕食館,9,30
小和食光輕食館,10,46
小和食光輕食館,11,63
小和食光輕食館,12,76
小和食光輕食館,13,60
小和食光輕食館,14,46
小和食光輕食館,15,53
小和食光輕食館,16,50
小和食光輕食館,17,46
小和食光輕食館,18,40
小和食光輕食館,19,30
小和食光輕食館,20,30
小和食光輕食館,21,0
小和食光輕食館,22,0
小和食光輕食館,23,0
巴適麻辣鍋,0,0
巴適麻辣鍋,1,0
巴適麻辣鍋,2,0
巴適麻辣鍋,3,0
巴適麻辣鍋,4,0
巴適麻辣鍋,5,0
巴適麻辣鍋,6,0
巴適麻辣鍋,7,0
巴適麻辣鍋,8,0
巴適麻辣鍋,9,0
巴適麻辣鍋,10,0
巴適麻辣鍋,11,14
巴適麻辣鍋,12,15
巴適麻辣鍋,13,10
巴適麻辣鍋,14,12
巴適麻辣鍋,15,8
巴適麻辣鍋,16,10
巴適麻辣鍋,17,21
巴適麻辣鍋,18,38
巴適麻辣鍋,19,43
巴適麻辣鍋,20,40
巴適麻辣鍋,21,28
巴適麻辣鍋,22,0
巴適麻辣鍋,23,0
弗洛伊得飲酒店,0,35
弗洛伊得飲酒店,1,32
弗洛伊得飲酒店,2,38
弗洛伊得飲酒店,3,0
弗洛伊得飲酒店,4,0
弗洛伊得飲酒店,5,0
弗洛伊得飲酒店,6,0
弗洛伊得飲酒店,7,0
弗洛伊得飲酒店,8,0
弗洛伊得飲酒店,9,0
弗洛伊得飲酒店,10,0
弗洛伊得飲酒店,11,0
弗洛伊得飲酒店,12,0
弗洛伊得飲酒店,13,0
弗洛伊得飲酒店,14,0
弗洛伊得飲酒店,15,0
弗洛伊得飲酒店,16,0
弗洛伊得飲酒店,17,0
弗洛伊得飲酒店,18,20
弗洛伊得飲酒店,19,26
弗洛伊得飲酒店,20,44
弗洛伊得飲酒店,21,47
弗洛伊得飲酒店,22,47
弗洛伊得飲酒店,23,50
抓包．馬公分店,0,0
抓包．馬公分店,1,0
抓包．馬公分店,2,0
抓包．馬公分店,3,0
抓包．馬公分店,4,0
抓包．馬公分店,5,0
抓包．馬公分店,6,0
抓包．馬公分店,7,0
抓包．馬公分店,8,0
抓包．馬公分店,9,0
抓包．馬公分店,10,0
抓包．馬公分店,11,36
抓包．馬公分店,12,63
抓包．馬公分店,13,60
抓包．馬公分店,14,54
抓包．馬公分店,15,47
抓包．馬公分店,16,47
抓包．馬公分店,17,47
抓包．馬公分店,18,41
抓包．馬公分店,19,0
抓包．馬公分店,20,0
抓包．馬公分店,21,0
抓包．馬公分店,22,0
抓包．馬公分店,23,0
振發食品行,0,0
振發食品行,1,0
振發食品行,2,0
振發食品行,3,0
振發食品行,4,0
振發食品行,5,0
振發食品行,6,0
振發食品行,7,0
振發食品行,8,33
振發食品行,9,33
振發食品行,10,41
振發食品行,11,25
振發食品行,12,33
振發食品行,13,41
振發食品行,14,58
振發食品行,15,91
振發食品行,16,91
振發食品行,17,58
振發食品行,18,58
振發食品行,19,58
振發食品行,20,91
振發食品行,21,0
振發食品行,22,0
振發食品行,23,0
掌上明珠,0,0
掌上明珠,1,0
掌上明珠,2,0
掌上明珠,3,0
掌上明珠,4,0
掌上明珠,5,0
掌上明珠,6,0
掌上明珠,7,0
掌上明珠,8,0
掌上明珠,9,0
掌上明珠,10,0
掌上明珠,11,61
掌上明珠,12,68
掌上明珠,13,76
掌上明珠,14,74
掌上明珠,15,0
掌上明珠,16,0
掌上明珠,17,41
掌上明珠,18,35
掌上明珠,19,26
掌上明珠,20,20
掌上明珠,21,16
掌上明珠,22,0
掌上明珠,23,0
提樂茶飲專賣店,0,0
提樂茶飲專賣店,1,0
提樂茶飲專賣店,2,0
提樂茶飲專賣店,3,0
提樂茶飲專賣店,4,0
提樂茶飲專賣店,5,0
提樂茶飲專賣店,6,0
提樂茶飲專賣店,7,0
提樂茶飲專賣店,8,0
提樂茶飲專賣店,9,10
提樂茶飲專賣店,10,20
提樂茶飲專賣店,11,10
提樂茶飲專賣店,12,10
提樂茶飲專賣店,13,15
提樂茶飲專賣店,14,20
提樂茶飲專賣店,15,15
提樂茶飲專賣店,16,15
提樂茶飲專賣店,17,20
提樂茶飲專賣店,18,30
提樂茶飲專賣店,19,40
提樂茶飲專賣店,20,30
提樂茶飲專賣店,21,25
提樂茶飲專賣店,22,15
提樂茶飲專賣店,23,0
新巴適經典麻辣鍋,0,0
新巴適經典麻辣鍋,1,0
新巴適經典麻辣鍋,2,0
新巴適經典麻辣鍋,3,0
新巴適經典麻辣鍋,4,0
新巴適經典麻辣鍋,5,0
新巴適經典麻辣鍋,6,0
新巴適經典麻辣鍋,7,0
新巴適經典麻辣鍋,8,0
新巴適經典麻辣鍋,9,0
新巴適經典麻辣鍋,10,0
新巴適經典麻辣鍋,11,41
新巴適經典麻辣鍋,12,53
新巴適經典麻辣鍋,13,48
新巴適經典麻辣鍋,14,46
新巴適經典麻辣鍋,15,0
新巴適經典麻辣鍋,16,0
新巴適經典麻辣鍋,17,46
新巴適經典麻辣鍋,18,56
新巴適經典麻辣鍋,19,53
新巴適經典麻辣鍋,20,48
新巴適經典麻辣鍋,21,30
新巴適經典麻辣鍋,22,0
新巴適經典麻辣鍋,23,0
旭西餅舖,0,0
旭西餅舖,1,0
旭西餅舖,2,0
旭西餅舖,3,0
旭西餅舖,4,0
旭西餅舖,5,0
旭西餅舖,6,25
旭西餅舖,7,23
旭西餅舖,8,22
旭西餅舖,9,17
旭西餅舖,10,19
旭西餅舖,11,25
旭西餅舖,12,31
旭西餅舖,13,38
旭西餅舖,14,36
旭西餅舖,15,31
旭西餅舖,16,30
旭西餅舖,17,25
旭西餅舖,18,0
旭西餅舖,19,0
旭西餅舖,20,0
旭西餅舖,21,0
旭西餅舖,22,0
旭西餅舖,23,0
曾記滿福堂擔仔麵,0,0
曾記滿福堂擔仔麵,1,0
曾記滿福堂擔仔麵,2,0
曾記滿福堂擔仔麵,3,0
曾記滿福堂擔仔麵,4,0
曾記滿福堂擔仔麵,5,0
曾記滿福堂擔仔麵,6,0
曾記滿福堂擔仔麵,7,0
曾記滿福堂擔仔麵,8,0
曾記滿福堂擔仔麵,9,0
曾記滿福堂擔仔麵,10,0
曾記滿福堂擔仔麵,11,26
曾記滿福堂擔仔麵,12,42
曾記滿福堂擔仔麵,13,42
曾記滿福堂擔仔麵,14,35
曾記滿福堂擔仔麵,15,33
曾記滿福堂擔仔麵,16,41
曾記滿福堂擔仔麵,17,64
曾記滿福堂擔仔麵,18,78
曾記滿福堂擔仔麵,19,83
曾記滿福堂擔仔麵,20,79
曾記滿福堂擔仔麵,21,65
曾記滿福堂擔仔麵,22,42
曾記滿福堂擔仔麵,23,0
欣欣麵食館,0,0
欣欣麵食館,1,0
欣欣麵食館,2,0
欣欣麵食館,3,0
欣欣麵食館,4,0
欣欣麵食館,5,0
欣欣麵食館,6,0
欣欣麵食館,7,0
欣欣麵食館,8,0
欣欣麵食館,9,0
欣欣麵食館,10,0
欣欣麵食館,11,0
欣欣麵食館,12,49
欣欣麵食館,13,47
欣欣麵食館,14,0
欣欣麵食館,15,0
欣欣麵食館,16,39
欣欣麵食館,17,60
欣欣麵食館,18,67
欣欣麵食館,19,59
欣欣麵食館,20,0
欣欣麵食館,21,0
欣欣麵食館,22,0
欣欣麵食館,23,0
歡迎來到新光堂（新光堂特產行）,0,0
歡迎來到新光堂（新光堂特產行）,1,0
歡迎來到新光堂（新光堂特產行）,2,0
歡迎來到新光堂（新光堂特產行）,3,0
歡迎來到新光堂（新光堂特產行）,4,0
歡迎來到新光堂（新光堂特產行）,5,0
歡迎來到新光堂（新光堂特產行）,6,0
歡迎來到新光堂（新光堂特產行）,7,0
